Zeit;Kanal A
(ms);(V)

-490,60996779;0,79739790
-490,59996779;0,79739790
-490,58996779;0,79739790
-490,57996779;0,79739790
-490,56996779;0,75049210
-490,55996779;0,75049210
-490,54996780;0,79739790
-490,53996780;0,75049210
-490,52996780;0,79739790
-490,51996780;0,79739790
-490,50996780;0,79739790
-490,49996780;0,79739790
-490,48996780;0,79739790
-490,47996780;0,75049210
-490,46996780;0,75049210
-490,45996780;0,75049210
-490,44996780;0,79739790
-490,43996780;0,79739790
-490,42996780;0,79739790
-490,41996780;0,75049210
-490,40996780;0,79739790
-490,39996780;0,75049210
-490,38996780;0,75049210
-490,37996780;0,79739790
-490,36996780;0,79739790
-490,35996780;0,79739790
-490,34996780;0,75049210
-490,33996780;0,79739790
-490,32996780;0,75049210
-490,31996780;0,75049210
-490,30996780;0,75049210
-490,29996780;0,75049210
-490,28996780;0,75049210
-490,27996780;0,75049210
-490,26996780;0,75049210
-490,25996780;0,75049210
-490,24996780;0,75049210
-490,23996780;0,79739790
-490,22996780;0,79739790
-490,21996780;0,75049210
-490,20996780;0,79739790
-490,19996780;0,75049210
-490,18996780;0,79739790
-490,17996780;0,79739790
-490,16996780;0,79739790
-490,15996781;0,79739790
-490,14996781;0,79739790
-490,13996781;0,79739790
-490,12996781;0,79739790
-490,11996781;0,79739790
-490,10996781;0,75049210
-490,09996781;0,79739790
-490,08996781;0,75049210
-490,07996781;0,79739790
-490,06996781;0,79739790
-490,05996781;0,75049210
-490,04996781;0,79739790
-490,03996781;0,79739790
-490,02996781;0,79739790
-490,01996781;0,79739790
-490,00996781;0,79739790
-489,99996781;0,75049210
-489,98996781;0,75049210
-489,97996781;0,79739790
-489,96996781;0,79739790
-489,95996781;0,79739790
-489,94996781;0,79739790
-489,93996781;0,79739790
-489,92996781;0,75049210
-489,91996781;0,75049210
-489,90996781;0,75049210
-489,89996781;0,79739790
-489,88996781;0,79739790
-489,87996781;0,79739790
-489,86996781;0,75049210
-489,85996781;0,75049210
-489,84996781;0,79739790
-489,83996781;0,75049210
-489,82996781;0,79739790
-489,81996781;0,75049210
-489,80996781;0,75049210
-489,79996781;0,75049210
-489,78996781;0,79739790
-489,77996781;0,75049210
-489,76996781;0,75049210
-489,75996782;0,79739790
-489,74996782;0,79739790
-489,73996782;0,79739790
-489,72996782;0,79739790
-489,71996782;0,75049210
-489,70996782;0,79739790
-489,69996782;0,79739790
-489,68996782;0,75049210
-489,67996782;0,79739790
-489,66996782;0,79739790
-489,65996782;0,79739790
-489,64996782;0,75049210
-489,63996782;0,75049210
-489,62996782;0,75049210
-489,61996782;0,75049210
-489,60996782;0,79739790
-489,59996782;0,75049210
-489,58996782;0,75049210
-489,57996782;0,75049210
-489,56996782;0,79739790
-489,55996782;0,79739790
-489,54996782;0,79739790
-489,53996782;0,75049210
-489,52996782;0,75049210
-489,51996782;0,75049210
-489,50996782;0,75049210
-489,49996782;0,75049210
-489,48996782;0,79739790
-489,47996782;0,79739790
-489,46996782;0,79739790
-489,45996782;0,75049210
-489,44996782;0,79739790
-489,43996782;0,79739790
-489,42996782;0,75049210
-489,41996782;0,75049210
-489,40996782;0,75049210
-489,39996782;0,75049210
-489,38996782;0,75049210
-489,37996782;0,79739790
-489,36996783;0,79739790
-489,35996783;0,75049210
-489,34996783;0,75049210
